FECHA;DEPARTAMENTO;MUNICIPIO;EVENTO;COORDENADAS;FAMILIAS;PERSONAS
14/09/2024;HUILA;VILLAVIEJA;INCENDIO FORESTAL;;;
14/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
14/09/2024;AMAZONAS;LETICIA;INCENDIO FORESTAL;;;
14/09/2024;TOLIMA;ROVIRA;INCENDIO FORESTAL;;;
14/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
14/09/2024;CAUCA;BOLIVAR;INCENDIO FORESTAL;;;
14/09/2024;TOLIMA;VENADILLO;INCENDIO FORESTAL;;;
14/09/2024;TOLIMA;ALVARADO;INCENDIO FORESTAL;;;
14/09/2024;NARIÑO;SAN BERNARDO;INCENDIO FORESTAL;;;
14/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
14/09/2024;HUILA;ISNOS;INCENDIO FORESTAL;;;
14/09/2024;HUILA;RIVERA;INCENDIO FORESTAL;;;
15/09/2024;TOLIMA;COYAIMA;INCENDIO FORESTAL;;;
15/09/2024;BOYACA;MONIQUIRA;INCENDIO FORESTAL;;;
15/09/2024;TOLIMA;RIOBLANCO;INCENDIO FORESTAL;;;
15/09/2024;TOLIMA;VILLARRICA;INCENDIO FORESTAL;;;
15/09/2024;CUNDINAMARCA;VILLETA;INCENDIO FORESTAL;;;
15/09/2024;NORTE DE SANTANDER;SARDINATA;INCENDIO FORESTAL;;;
15/09/2024;NORTE DE SANTANDER;CUCUTILLA;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;TIMBIO;INCENDIO FORESTAL;;;
15/09/2024;HUILA;RIVERA;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;CAJIBIO;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;LA VEGA;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;LA VEGA;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;MERCADERES;INCENDIO FORESTAL;;;
15/09/2024;CALDAS;NEIRA;INCENDIO FORESTAL;;;
15/09/2024;VALLE DEL CAUCA;TORO;INCENDIO FORESTAL;;;
15/09/2024;NARIÑO;MALLAMA;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;ARGELIA;VENDAVAL;;;
15/09/2024;CUNDINAMARCA;SAN FRANCISCO;INCENDIO FORESTAL;;;
15/09/2024;CUNDINAMARCA;VILLETA;INCENDIO FORESTAL;;;
15/09/2024;META;GRANADA;INCENDIO FORESTAL;;;
15/09/2024;BOYACA;CHIQUINQUIRA;INCENDIO FORESTAL;;;
15/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
15/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
15/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
15/09/2024;HUILA;GIGANTE;INCENDIO FORESTAL;;;
15/09/2024;NORTE DE SANTANDER;SARDINATA;INCENDIO FORESTAL;;;
15/09/2024;CUNDINAMARCA;SASAIMA;INCENDIO FORESTAL;;;
15/09/2024;VALLE DEL CAUCA;PALMIRA;INCENDIO FORESTAL;;;
15/09/2024;VALLE DEL CAUCA;PALMIRA;INCENDIO FORESTAL;;;
15/09/2024;VALLE DEL CAUCA;PALMIRA;INCENDIO FORESTAL;;;
15/09/2024;HUILA;ISNOS;INCENDIO FORESTAL;;;
15/09/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
15/09/2024;CUNDINAMARCA;VILLETA;INCENDIO FORESTAL;;;
15/09/2024;NARIÑO;BUESACO;INCENDIO FORESTAL;;;
15/09/2024;NARIÑO;ARBOLEDA;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;TIMBIO;INCENDIO FORESTAL;;;
15/09/2024;META;PUERTO RICO;INCENDIO FORESTAL;;;
15/09/2024;HUILA;VILLAVIEJA;INCENDIO FORESTAL;;;
15/09/2024;HUILA;LA ARGENTINA;INCENDIO FORESTAL;;;
15/09/2024;AMAZONAS;LETICIA;INCENDIO FORESTAL;;;
15/09/2024;TOLIMA;ROVIRA;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;CALOTO;INCENDIO FORESTAL;;;
15/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
15/09/2024;TOLIMA;VENADILLO;INCENDIO FORESTAL;;;
15/09/2024;HUILA;RIVERA;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;BOGOTA, D.C.;VENDAVAL;;;
16/09/2024;CALDAS;PENSILVANIA;INCENDIO ESTRUCTURAL;;;
16/09/2024;NARIÑO;POTOSI;VENDAVAL;;;
16/09/2024;NARIÑO;FUNES;VENDAVAL;;;
16/09/2024;NARIÑO;TANGUA;VENDAVAL;;;
16/09/2024;NARIÑO;CORDOBA;VENDAVAL;;;
16/09/2024;NARIÑO;PUERRES;VENDAVAL;;;
16/09/2024;CUNDINAMARCA;VIOTA;INCENDIO FORESTAL;;;
16/09/2024;TOLIMA;COELLO;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;TOCANCIPA;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;LA VEGA;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;VILLETA;INCENDIO FORESTAL;;;
16/09/2024;VALLE DEL CAUCA;TULUA;INCENDIO FORESTAL;;;
16/09/2024;BOYACA;SANTA SOFIA;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;INZA;INCENDIO FORESTAL;;;
16/09/2024;NORTE DE SANTANDER;GRAMALOTE;INCENDIO FORESTAL;;;
16/09/2024;ANTIOQUIA;VEGACHI;TORMENTA ELECTRICA;;;
16/09/2024;ANTIOQUIA;SAN CARLOS;TORMENTA ELECTRICA;;;
16/09/2024;ANTIOQUIA;CAÑASGORDAS;TORMENTA ELECTRICA;;;
16/09/2024;ANTIOQUIA;REMEDIOS;TORMENTA ELECTRICA;;;
16/09/2024;HUILA;NEIVA;INCENDIO FORESTAL;;;
16/09/2024;NARIÑO;TANGUA;INCENDIO FORESTAL;;;
16/09/2024;NARIÑO;YACUANQUER;INCENDIO FORESTAL;;;
16/09/2024;NARIÑO;EL ROSARIO;INCENDIO FORESTAL;;;
16/09/2024;NARIÑO;TUQUERRES;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;LA VEGA;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;CAJIBIO;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;LA SIERRA;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;SOTARA;VENDAVAL;;;
16/09/2024;ATLANTICO;POLONUEVO;VENDAVAL;;;
16/09/2024;ATLANTICO;BARRANQUILLA;VENDAVAL;;;
16/09/2024;CAUCA;SOTARA;INCENDIO FORESTAL;;;
16/09/2024;ATLANTICO;PALMAR DE VARELA;VENDAVAL;;;
16/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
16/09/2024;SANTANDER;MATANZA;VENDAVAL;;;
16/09/2024;SANTANDER;CEPITA;VENDAVAL;;;
16/09/2024;CUNDINAMARCA;PULI;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;ALBAN;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;ALBAN;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;PANDI;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;SOACHA;INCENDIO FORESTAL;;;
16/09/2024;TOLIMA;SAN LUIS;INCENDIO FORESTAL;;;
16/09/2024;CALDAS;SAMANA;VENDAVAL;;;
16/09/2024;ATLANTICO;BARANOA;VENDAVAL;;;
16/09/2024;BOLIVAR;TURBANA;VENDAVAL;;;
16/09/2024;ATLANTICO;TUBARA;VENDAVAL;;;
16/09/2024;BOLIVAR;ARJONA;INUNDACION;;;
16/09/2024;CAUCA;TORIBIO;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;TORIBIO;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;VILLETA;INCENDIO FORESTAL;;;
16/09/2024;QUINDIO;SALENTO;INCENDIO FORESTAL;;;
16/09/2024;CALDAS;AGUADAS;INCENDIO FORESTAL;;;
16/09/2024;CALDAS;AGUADAS;INCENDIO FORESTAL;;;
16/09/2024;VALLE DEL CAUCA;JAMUNDI;INCENDIO FORESTAL;;;
16/09/2024;VALLE DEL CAUCA;JAMUNDI;INCENDIO FORESTAL;;;
16/09/2024;NARIÑO;TUQUERRES;INCENDIO FORESTAL;;;
16/09/2024;VALLE DEL CAUCA;JAMUNDI;INCENDIO FORESTAL;;;
16/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
16/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
16/09/2024;HUILA;RIVERA;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;CALDONO;INCENDIO FORESTAL;;;
16/09/2024;HUILA;IQUIRA;INCENDIO FORESTAL;;;
16/09/2024;NARIÑO;PASTO;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;TIMBIO;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;GACHANCIPA;INCENDIO FORESTAL;;;
16/09/2024;TOLIMA;SUAREZ;INCENDIO FORESTAL;;;
16/09/2024;TOLIMA;CARMEN DE APICALA;INCENDIO FORESTAL;;;
16/09/2024;CUNDINAMARCA;VILLETA;INCENDIO FORESTAL;;;
16/09/2024;META;VILLAVICENCIO;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;SOTARA;INCENDIO FORESTAL;;;
16/09/2024;HUILA;GIGANTE;INCENDIO FORESTAL;;;
16/09/2024;QUINDIO;GENOVA;INCENDIO FORESTAL;;;
16/09/2024;HUILA;VILLAVIEJA;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
16/09/2024;TOLIMA;DOLORES;INCENDIO FORESTAL;;;
16/09/2024;HUILA;PITAL;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;LA SIERRA;INCENDIO FORESTAL;;;
16/09/2024;CAUCA;LA SIERRA;INCENDIO FORESTAL;;;
16/09/2024;TOLIMA;VENADILLO;INCENDIO FORESTAL;;;
16/09/2024;BOYACA;VILLA DE LEYVA;INCENDIO FORESTAL;;;
16/09/2024;VALLE DEL CAUCA;ANDALUCIA;INCENDIO FORESTAL;;;
16/09/2024;NARIÑO;SAN PEDRO DE CARTAGO;INCENDIO FORESTAL;;;
17/09/2024;NARIÑO;MALLAMA;INCENDIO FORESTAL;;;
17/09/2024;VALLE DEL CAUCA;JAMUNDI;INCENDIO FORESTAL;;;
17/09/2024;CUNDINAMARCA;GUAYABAL DE SIQUIMA;INCENDIO FORESTAL;;;
17/09/2024;CAUCA;PATIA;INCENDIO FORESTAL;;;
17/09/2024;VALLE DEL CAUCA;CALI;INCENDIO FORESTAL;;;
17/09/2024;HUILA;NEIVA;INCENDIO FORESTAL;;;
17/09/2024;CUNDINAMARCA;SAN JUAN DE RIO SECO;INCENDIO FORESTAL;;;
17/09/2024;CUNDINAMARCA;SAN JUAN DE RIO SECO;INCENDIO FORESTAL;;;
17/09/2024;CUNDINAMARCA;ANOLAIMA;INCENDIO FORESTAL;;;
17/09/2024;CUNDINAMARCA;SOACHA;INCENDIO FORESTAL;;;
17/09/2024;CUNDINAMARCA;QUIPILE;INCENDIO FORESTAL;;;
17/09/2024;CUNDINAMARCA;VILLAGOMEZ;INCENDIO FORESTAL;;;
17/09/2024;TOLIMA;ORTEGA;INCENDIO FORESTAL;;;
17/09/2024;TOLIMA;COYAIMA;INCENDIO FORESTAL;;;
17/09/2024;TOLIMA;LIBANO;INCENDIO FORESTAL;;;
17/09/2024;VALLE DEL CAUCA;PRADERA;INCENDIO FORESTAL;;;
17/09/2024;CAUCA;MORALES;INCENDIO FORESTAL;;;
17/09/2024;NARIÑO;SAMANIEGO;INCENDIO FORESTAL;;;
17/09/2024;TOLIMA;PALOCABILDO;INCENDIO FORESTAL;;;
17/09/2024;CUNDINAMARCA;CAPARRAPI;INCENDIO FORESTAL;;;
17/09/2024;NARIÑO;CHACHAGUI;INCENDIO FORESTAL;;;
17/09/2024;NARIÑO;YACUANQUER;INCENDIO FORESTAL;;;
17/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
17/09/2024;CAUCA;CALDONO;INCENDIO FORESTAL;;;
17/09/2024;CAUCA;CALDONO;INCENDIO FORESTAL;;;
17/09/2024;CAUCA;SOTARA;INCENDIO FORESTAL;;;
17/09/2024;QUINDIO;GENOVA;INCENDIO FORESTAL;;;
17/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
17/09/2024;CAUCA;CALOTO;INCENDIO FORESTAL;;;
17/09/2024;ANTIOQUIA;ABEJORRAL;INCENDIO FORESTAL;;;
17/09/2024;QUINDIO;SALENTO;INCENDIO FORESTAL;;;
17/09/2024;HUILA;TERUEL;INCENDIO FORESTAL;;;
17/09/2024;NARIÑO;NARIÑO;INCENDIO FORESTAL;;;
17/09/2024;NARIÑO;SAN PEDRO DE CARTAGO;INCENDIO FORESTAL;;;
17/09/2024;HUILA;CAMPOALEGRE;INCENDIO FORESTAL;;;
17/09/2024;NARIÑO;TUQUERRES;INCENDIO FORESTAL;;;
17/09/2024;VALLE DEL CAUCA;BUGALAGRANDE;INCENDIO FORESTAL;;;
18/09/2024;CUNDINAMARCA;BOGOTA, D.C.;VENDAVAL;;;
18/09/2024;CUNDINAMARCA;BOGOTA, D.C.;VENDAVAL;;;
18/09/2024;CASANARE;DEPARTAMENTO;INUNDACION;;1.378;3.158
18/09/2024;TOLIMA;COELLO;INCENDIO FORESTAL;;;
18/09/2024;NORTE DE SANTANDER;DURANIA;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;SOTARA;INCENDIO FORESTAL;;;
18/09/2024;CUNDINAMARCA;BOJACA;INCENDIO FORESTAL;;;
18/09/2024;CUNDINAMARCA;TOCAIMA;INCENDIO FORESTAL;;;
18/09/2024;CHOCO;BAJO BAUDO;VENDAVAL;;;
18/09/2024;CUNDINAMARCA;YACOPI;INCENDIO FORESTAL;;;
18/09/2024;CUNDINAMARCA;NILO;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;ORTEGA;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;NATAGAIMA;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;SAN LUIS;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;INZA;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;ANZOATEGUI;INCENDIO FORESTAL;;;
18/09/2024;CUNDINAMARCA;LA MESA;INCENDIO FORESTAL;;;
18/09/2024;HUILA;NEIVA;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;ORTEGA;INCENDIO FORESTAL;;;
18/09/2024;QUINDIO;BUENAVISTA;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;ORTEGA;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;TORIBIO;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;MERCADERES;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;ROSAS;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;ALPUJARRA;INCENDIO FORESTAL;;;
18/09/2024;CUNDINAMARCA;NEMOCON;INCENDIO FORESTAL;;;
18/09/2024;VALLE DEL CAUCA;CALI;INCENDIO FORESTAL;;;
18/09/2024;VALLE DEL CAUCA;CALI;INCENDIO FORESTAL;;;
18/09/2024;GUAVIARE;SAN JOSE DEL GUAVIARE;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;PAEZ;INCENDIO FORESTAL;;;
18/09/2024;RISARALDA;BALBOA;INCENDIO FORESTAL;;;
18/09/2024;CUNDINAMARCA;CAPARRAPI;INCENDIO FORESTAL;;;
18/09/2024;VALLE DEL CAUCA;JAMUNDI;INCENDIO FORESTAL;;;
18/09/2024;LA GUAJIRA;ALBANIA;INCENDIO FORESTAL;;;
18/09/2024;VALLE DEL CAUCA;GUADALAJARA DE BUGA;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;CARMEN DE APICALA;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;PIENDAMO;INCENDIO FORESTAL;;;
18/09/2024;NARIÑO;CHACHAGUI;INCENDIO FORESTAL;;;
18/09/2024;NARIÑO;YACUANQUER;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;SOTARA;INCENDIO FORESTAL;;;
18/09/2024;HUILA;SANTA MARIA;INCENDIO FORESTAL;;;
18/09/2024;NARIÑO;POLICARPA;INCENDIO FORESTAL;;;
18/09/2024;CALDAS;SALAMINA;INCENDIO FORESTAL;;;
18/09/2024;HUILA;GIGANTE;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;CALDONO;INCENDIO FORESTAL;;;
18/09/2024;BOYACA;SABOYA;INCENDIO FORESTAL;;;
18/09/2024;HUILA;NATAGA;INCENDIO FORESTAL;;;
18/09/2024;HUILA;NATAGA;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;GUAMO;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;ROVIRA;INCENDIO FORESTAL;;;
18/09/2024;SANTANDER;GIRON;INCENDIO FORESTAL;;;
18/09/2024;NARIÑO;PASTO;INCENDIO FORESTAL;;;
18/09/2024;NARIÑO;PASTO;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;CALOTO;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;CALOTO;INCENDIO FORESTAL;;;
18/09/2024;CAUCA;CALOTO;INCENDIO FORESTAL;;;
18/09/2024;VALLE DEL CAUCA;ROLDANILLO;INCENDIO FORESTAL;;;
18/09/2024;VALLE DEL CAUCA;LA UNION;INCENDIO FORESTAL;;;
18/09/2024;NARIÑO;PASTO;INCENDIO FORESTAL;;;
18/09/2024;TOLIMA;ALPUJARRA;INCENDIO FORESTAL;;;
18/09/2024;ANTIOQUIA;APARTADO;INCENDIO FORESTAL;;;
18/09/2024;VALLE DEL CAUCA;ANDALUCIA;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;QUIPILE;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;SOACHA;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;SOACHA;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;LA MESA;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;LA MESA;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;GUAYABAL DE SIQUIMA;INCENDIO FORESTAL;;;
19/09/2024;NORTE DE SANTANDER;EL ZULIA;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;MELGAR;INCENDIO FORESTAL;;;
19/09/2024;CAUCA;TIMBIO;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;ARBELAEZ;INCENDIO FORESTAL;;;
19/09/2024;VALLE DEL CAUCA;TULUA;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;PRADO;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
19/09/2024;CAUCA;BOLIVAR;INCENDIO FORESTAL;;;
19/09/2024;CAUCA;INZA;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;APULO;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;SAN LORENZO;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;OSPINA;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;SAN LUIS;INCENDIO FORESTAL;;;
19/09/2024;CAUCA;TOTORO;INCENDIO FORESTAL;;;
19/09/2024;CAUCA;PURACE;INCENDIO FORESTAL;;;
19/09/2024;CAUCA;LA VEGA;VENDAVAL;;;
19/09/2024;VALLE DEL CAUCA;EL CAIRO;VENDAVAL;;;
19/09/2024;VALLE DEL CAUCA;VERSALLES;VENDAVAL;;;
19/09/2024;VALLE DEL CAUCA;TORO;INCENDIO FORESTAL;;;
19/09/2024;VALLE DEL CAUCA;CALIMA;INCENDIO FORESTAL;;;
19/09/2024;VALLE DEL CAUCA;CAICEDONIA;INCENDIO FORESTAL;;;
19/09/2024;VALLE DEL CAUCA;VIJES;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;BOGOTA, D.C.;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;LA MESA;INCENDIO FORESTAL;;;
19/09/2024;MAGDALENA;SALAMINA;VENDAVAL;;;
19/09/2024;CUNDINAMARCA;NEMOCON;INCENDIO FORESTAL;;;
19/09/2024;MAGDALENA;REMOLINO;VENDAVAL;;;
19/09/2024;ATLANTICO;SANTO TOMAS;VENDAVAL;;;
19/09/2024;BOYACA;VILLA DE LEYVA;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;CORDOBA;INCENDIO FORESTAL;;;
19/09/2024;HUILA;ALTAMIRA;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;CARMEN DE APICALA;INCENDIO FORESTAL;;;
19/09/2024;CUNDINAMARCA;ARBELAEZ;INCENDIO FORESTAL;;;
19/09/2024;AMAZONAS;LETICIA;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;BELEN;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;YACUANQUER;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;CONSACA;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;CONSACA;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;EL TABLON DE GOMEZ;INCENDIO FORESTAL;;;
19/09/2024;CAUCA;CALOTO;INCENDIO FORESTAL;;;
19/09/2024;ARAUCA;TAME;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;POLICARPA;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;VENADILLO;INCENDIO FORESTAL;;;
19/09/2024;QUINDIO;SALENTO;INCENDIO FORESTAL;;;
19/09/2024;HUILA;TELLO;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;GUAMO;INCENDIO FORESTAL;;;
19/09/2024;META;PUERTO RICO;INCENDIO FORESTAL;;;
19/09/2024;HUILA;RIVERA;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;NARIÑO;INCENDIO FORESTAL;;;
19/09/2024;ANTIOQUIA;ABEJORRAL;INCENDIO FORESTAL;;;
19/09/2024;VALLE DEL CAUCA;BUGALAGRANDE;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;IPIALES;INCENDIO FORESTAL;;;
19/09/2024;CAUCA;SILVIA;INCENDIO FORESTAL;;;
19/09/2024;VALLE DEL CAUCA;JAMUNDI;INCENDIO FORESTAL;;;
19/09/2024;HUILA;LA ARGENTINA;INCENDIO FORESTAL;;;
19/09/2024;HUILA;PITAL;INCENDIO FORESTAL;;;
19/09/2024;TOLIMA;MELGAR;INCENDIO FORESTAL;;;
19/09/2024;HUILA;LA PLATA;INCENDIO FORESTAL;;;
19/09/2024;NARIÑO;PASTO;INCENDIO FORESTAL;;;
20/09/2024;NARIÑO;BELEN;INCENDIO FORESTAL;;;
20/09/2024;NARIÑO;NARIÑO;INCENDIO FORESTAL;;;
20/09/2024;NARIÑO;OSPINA;INCENDIO FORESTAL;;;
20/09/2024;BOYACA;FLORESTA;INCENDIO FORESTAL;;;
20/09/2024;NARIÑO;PASTO;INCENDIO FORESTAL;;;
20/09/2024;HUILA;CAMPOALEGRE;INCENDIO FORESTAL;;;
20/09/2024;VALLE DEL CAUCA;SEVILLA;INCENDIO FORESTAL;;;
20/09/2024;VALLE DEL CAUCA;DAGUA;INCENDIO FORESTAL;;;
20/09/2024;CAUCA;PIENDAMO;ACCIDENTE TRANSPORTE TERRESTRE;;;
20/09/2024;NORTE DE SANTANDER;DURANIA;INCENDIO FORESTAL;;;
20/09/2024;CUNDINAMARCA;VIOTA;INCENDIO FORESTAL;;;
20/09/2024;CUNDINAMARCA;PULI;INCENDIO FORESTAL;;;
20/09/2024;NARIÑO;IMUES;INCENDIO FORESTAL;;;
20/09/2024;BOYACA;SOGAMOSO;INCENDIO FORESTAL;;;
20/09/2024;AMAZONAS;PUERTO NARIÑO;INCENDIO FORESTAL;;;
20/09/2024;CORDOBA;MOMIL;VENDAVAL;;;
20/09/2024;LA GUAJIRA;HATONUEVO;VENDAVAL;;;
20/09/2024;HUILA;LA ARGENTINA;INCENDIO FORESTAL;;;
20/09/2024;CAUCA;VILLA RICA;INCENDIO FORESTAL;;;
20/09/2024;ANTIOQUIA;SAN VICENTE;INCENDIO FORESTAL;;;
20/09/2024;TOLIMA;CARMEN DE APICALA;INCENDIO FORESTAL;;;
20/09/2024;AMAZONAS;LETICIA;INCENDIO FORESTAL;;;
20/09/2024;HUILA;HOBO;INCENDIO FORESTAL;;;
20/09/2024;TOLIMA;GUAMO;INCENDIO FORESTAL;;;
20/09/2024;TOLIMA;CHAPARRAL;INCENDIO FORESTAL;;;
20/09/2024;CAQUETA;SAN VICENTE DEL CAGUAN;INCENDIO FORESTAL;;;
20/09/2024;CAUCA;LA SIERRA;INCENDIO FORESTAL;;;
20/09/2024;CAUCA;LA SIERRA;INCENDIO FORESTAL;;;
20/09/2024;NARIÑO;ARBOLEDA;INCENDIO FORESTAL;;;
20/09/2024;NARIÑO;CHACHAGUI;INCENDIO FORESTAL;;;
20/09/2024;HUILA;TIMANA;INCENDIO FORESTAL;;;
20/09/2024;VALLE DEL CAUCA;TORO;INCENDIO FORESTAL;;;
20/09/2024;ARAUCA;TAME;INCENDIO FORESTAL;;;
20/09/2024;HUILA;RIVERA;INCENDIO FORESTAL;;;
20/09/2024;NARIÑO;EL TAMBO;INCENDIO FORESTAL;;;
20/09/2024;HUILA;LA PLATA;INCENDIO FORESTAL;;;
20/09/2024;HUILA;VILLAVIEJA;INCENDIO FORESTAL;;;
20/09/2024;VALLE DEL CAUCA;PRADERA;INCENDIO FORESTAL;;;
20/09/2024;CAUCA;EL TAMBO;INCENDIO FORESTAL;;;
20/09/2024;CALDAS;AGUADAS;INCENDIO FORESTAL;;;
21/09/2024;HUILA;LA PLATA;INCENDIO FORESTAL;;;
21/09/2024;TOLIMA;CUNDAY;INCENDIO FORESTAL;;;
21/09/2024;META;SAN MARTIN;INCENDIO FORESTAL;;;
21/09/2024;VALLE DEL CAUCA;JAMUNDI;INCENDIO FORESTAL;;;
21/09/2024;TOLIMA;MELGAR;INCENDIO FORESTAL;;;
21/09/2024;NORTE DE SANTANDER;LOS PATIOS;INCENDIO FORESTAL;;;
21/09/2024;CALDAS;MARMATO;VENDAVAL;;;
21/09/2024;CUNDINAMARCA;PULI;INCENDIO FORESTAL;;;
21/09/2024;LA GUAJIRA;MANAURE;VENDAVAL;;;
21/09/2024;CUNDINAMARCA;NILO;INCENDIO FORESTAL;;;
21/09/2024;CHOCO;BAJO BAUDO;INUNDACION;;;
21/09/2024;BOYACA;SACHICA;INCENDIO FORESTAL;;;
21/09/2024;TOLIMA;SUAREZ;INCENDIO FORESTAL;;;
21/09/2024;CAUCA;VILLA RICA;INCENDIO FORESTAL;;;
21/09/2024;VALLE DEL CAUCA;JAMUNDI;INCENDIO FORESTAL;;;
